id,text,answer,solution
6,Assume that in a network the maximum segment size used is 32 KB.In slow start phase the current congestion window size is 30 MSS and sender gets 2 ACK then then what should be value of congestion window (In KB).,"
  Congestion control is a set of techniques used to manage network traffic and prevent congestion. It aims to ensure that the network resources are used efficiently and fairly, and that data is transmitted without excessive delays or packet loss.

Slow start is a specific congestion control algorithm that is used to gradually increase the transmission rate of data over a network. It starts with a low transmission rate and gradually increases it as long as there is no congestion. If congestion is detected, the transmission rate is reduced to avoid overloading the network.

  given values:
  MSS = 144 kb
  congestion window = 10 MSS
  number of ACKs sent = 9

  new congestion window size is:
  $cwnd = cwnd + MSS * ACKs$

  $cwnd = 10 + 144 * 9$
  $cwnd = 10 + 1296$
  $cwnd = 1306$
  cwnd = 1306 MSS$

  congestion window size in Kilobytes:
  $cwnd = (1306 MSS )*(MSS size)$
  $cwnd = (1306)*(144)$
  $cwnd = (188064)$
  $cwnd = 188064 Kb$

  New congestion window size is 188064 Kb
  The answer is: 188064 Kb",188064.0
7,Assume that in a network the maximum segment size used is 32 KB.In slow start phase the current congestion window size is 30 MSS and sender gets 2 ACK then then what should be value of congestion window (In KB).,"
  Congestion control is a set of techniques used in computer networks to prevent network congestion and ensure efficient data transmission. It involves monitoring the network's state and adjusting the transmission rate accordingly.

Slow start is a specific congestion control algorithm that starts with a low transmission rate and gradually increases it until congestion is detected. This helps prevent network congestion by avoiding sudden bursts of data that can overwhelm the network.

  given values:
  MSS = 136 kb
  congestion window = 6 MSS
  number of ACKs sent = 4

  new congestion window size is:
  $cwnd = cwnd + MSS * ACKs$

  $cwnd = 6 + 136 * 4$
  $cwnd = 6 + 544$
  $cwnd = 550$
  cwnd = 550 MSS$

  congestion window size in Kilobytes:
  $cwnd = (550 MSS )*(MSS size)$
  $cwnd = (550)*(136)$
  $cwnd = (74800)$
  $cwnd = 74800 Kb$

  New congestion window size is 74800 Kb
  The answer is: 74800 Kb",74800.0
8,Assume that in a network the maximum segment size used is 32 KB.In slow start phase the current congestion window size is 30 MSS and sender gets 2 ACK then then what should be value of congestion window (In KB).,"
  Congestion control is a set of techniques used to manage network traffic and prevent congestion. It aims to ensure that the network is operating at an optimal level, avoiding overloads and packet loss.

Slow start is a specific congestion control algorithm that is used in TCP (Transmission Control Protocol). It starts by sending a small number of packets and gradually increases the number of packets sent as long as there is no congestion. If congestion is detected, the number of packets sent is reduced. Slow start helps to prevent congestion by gradually increasing the traffic load and allowing the network to adjust.

  given values:
  MSS = 56 kb
  congestion window = 14 MSS
  number of ACKs sent = 2

  new congestion window size is:
  $cwnd = cwnd + MSS * ACKs$

  $cwnd = 14 + 56 * 2$
  $cwnd = 14 + 112$
  $cwnd = 126$
  cwnd = 126 MSS$

  congestion window size in Kilobytes:
  $cwnd = (126 MSS )*(MSS size)$
  $cwnd = (126)*(56)$
  $cwnd = (7056)$
  $cwnd = 7056 Kb$

  New congestion window size is 7056 Kb
  The answer is: 7056 Kb",7056.0
9,Assume that in a network the maximum segment size used is 32 KB.In slow start phase the current congestion window size is 30 MSS and sender gets 2 ACK then then what should be value of congestion window (In KB).,"
  Congestion control is a set of techniques used in computer networks to prevent network congestion and ensure efficient data transmission. Slow start is a congestion control algorithm that starts with a small congestion window and gradually increases it over time, allowing the network to adapt to changing traffic conditions and avoid congestion.

  given values:
  MSS = 24 kb
  congestion window = 12 MSS
  number of ACKs sent = 2

  new congestion window size is:
  $cwnd = cwnd + MSS * ACKs$

  $cwnd = 12 + 24 * 2$
  $cwnd = 12 + 48$
  $cwnd = 60$
  cwnd = 60 MSS$

  congestion window size in Kilobytes:
  $cwnd = (60 MSS )*(MSS size)$
  $cwnd = (60)*(24)$
  $cwnd = (1440)$
  $cwnd = 1440 Kb$

  New congestion window size is 1440 Kb
  The answer is: 1440 Kb",1440.0
10,Assume that in a network the maximum segment size used is 32 KB.In slow start phase the current congestion window size is 30 MSS and sender gets 2 ACK then then what should be value of congestion window (In KB).,"
  Congestion control is a set of techniques used in computer networks to prevent network congestion and ensure efficient data transmission. Slow start is a specific congestion control algorithm that gradually increases the transmission rate of data until congestion is detected, then reduces the rate to avoid further congestion. This process helps to prevent network congestion and maintain optimal network performance.

  given values:
  MSS = 136 kb
  congestion window = 26 MSS
  number of ACKs sent = 7

  new congestion window size is:
  $cwnd = cwnd + MSS * ACKs$

  $cwnd = 26 + 136 * 7$
  $cwnd = 26 + 952$
  $cwnd = 978$
  cwnd = 978 MSS$

  congestion window size in Kilobytes:
  $cwnd = (978 MSS )*(MSS size)$
  $cwnd = (978)*(136)$
  $cwnd = (133008)$
  $cwnd = 133008 Kb$

  New congestion window size is 133008 Kb
  The answer is: 133008 Kb",133008.0
11,Assume that in a network the maximum segment size used is 32 KB.In slow start phase the current congestion window size is 30 MSS and sender gets 2 ACK then then what should be value of congestion window (In KB).,"
  Congestion control is a set of techniques used in computer networks to prevent congestion, which occurs when the demand for network resources exceeds the available capacity. Slow start is a congestion control algorithm that is used to gradually increase the sending rate of data into a network, in order to avoid congestion. Slow start begins by sending a small amount of data into the network, and then gradually increases the sending rate as long as there is no congestion. If congestion is detected, the sending rate is decreased.

  given values:
  MSS = 112 kb
  congestion window = 2 MSS
  number of ACKs sent = 7

  new congestion window size is:
  $cwnd = cwnd + MSS * ACKs$

  $cwnd = 2 + 112 * 7$
  $cwnd = 2 + 784$
  $cwnd = 786$
  cwnd = 786 MSS$

  congestion window size in Kilobytes:
  $cwnd = (786 MSS )*(MSS size)$
  $cwnd = (786)*(112)$
  $cwnd = (88032)$
  $cwnd = 88032 Kb$

  New congestion window size is 88032 Kb
  The answer is: 88032 Kb",88032.0
12,Assume that in a network the maximum segment size used is 32 KB.In slow start phase the current congestion window size is 30 MSS and sender gets 2 ACK then then what should be value of congestion window (In KB).,"
  Congestion control is a set of techniques used in computer networks to prevent the network from becoming overloaded. Slow start is a congestion control algorithm that is used to gradually increase the rate at which data is sent over a network. Slow start helps to prevent the network from becoming overloaded by starting with a low data rate and gradually increasing the rate as the network becomes less congested.

  given values:
  MSS = 104 kb
  congestion window = 20 MSS
  number of ACKs sent = 2

  new congestion window size is:
  $cwnd = cwnd + MSS * ACKs$

  $cwnd = 20 + 104 * 2$
  $cwnd = 20 + 208$
  $cwnd = 228$
  cwnd = 228 MSS$

  congestion window size in Kilobytes:
  $cwnd = (228 MSS )*(MSS size)$
  $cwnd = (228)*(104)$
  $cwnd = (23712)$
  $cwnd = 23712 Kb$

  New congestion window size is 23712 Kb
  The answer is: 23712 Kb",23712.0
13,Assume that in a network the maximum segment size used is 32 KB.In slow start phase the current congestion window size is 30 MSS and sender gets 2 ACK then then what should be value of congestion window (In KB).,"
  Congestion control is a set of techniques used to manage network traffic and prevent network congestion. It aims to ensure that the amount of data sent over a network does not exceed the capacity of the network, thereby avoiding packet loss and delays.

Slow start is a congestion control algorithm that is used to gradually increase the rate at which data is sent over a network. It starts by sending a small amount of data and then gradually increases the rate until it reaches the maximum capacity of the network. This helps to prevent congestion and ensures that the network is used efficiently.

  given values:
  MSS = 8 kb
  congestion window = 16 MSS
  number of ACKs sent = 2

  new congestion window size is:
  $cwnd = cwnd + MSS * ACKs$

  $cwnd = 16 + 8 * 2$
  $cwnd = 16 + 16$
  $cwnd = 32$
  cwnd = 32 MSS$

  congestion window size in Kilobytes:
  $cwnd = (32 MSS )*(MSS size)$
  $cwnd = (32)*(8)$
  $cwnd = (256)$
  $cwnd = 256 Kb$

  New congestion window size is 256 Kb
  The answer is: 256 Kb",256.0
14,Assume that in a network the maximum segment size used is 32 KB.In slow start phase the current congestion window size is 30 MSS and sender gets 2 ACK then then what should be value of congestion window (In KB).,"
  Congestion control is a set of techniques used in computer networks to prevent network congestion. It works by regulating the rate at which data is sent into the network, based on the current state of the network.

Slow start is a specific congestion control algorithm that is used in TCP. It starts by sending a small amount of data into the network and then gradually increases the amount of data sent, until it reaches a point where the network becomes congested. When congestion is detected, slow start backs off and reduces the amount of data sent.

  given values:
  MSS = 128 kb
  congestion window = 26 MSS
  number of ACKs sent = 5

  new congestion window size is:
  $cwnd = cwnd + MSS * ACKs$

  $cwnd = 26 + 128 * 5$
  $cwnd = 26 + 640$
  $cwnd = 666$
  cwnd = 666 MSS$

  congestion window size in Kilobytes:
  $cwnd = (666 MSS )*(MSS size)$
  $cwnd = (666)*(128)$
  $cwnd = (85248)$
  $cwnd = 85248 Kb$

  New congestion window size is 85248 Kb
  The answer is: 85248 Kb",85248.0
15,Assume that in a network the maximum segment size used is 32 KB.In slow start phase the current congestion window size is 30 MSS and sender gets 2 ACK then then what should be value of congestion window (In KB).,"
  Congestion control is a set of techniques used in computer networks to prevent network congestion. It works by adjusting the rate at which data is sent into the network, based on the amount of congestion that is detected.

Slow start is a congestion control algorithm that is used in TCP. It starts by sending data at a slow rate, and then gradually increases the rate until it reaches a maximum. If congestion is detected, the rate is decreased again.

  given values:
  MSS = 160 kb
  congestion window = 16 MSS
  number of ACKs sent = 1

  new congestion window size is:
  $cwnd = cwnd + MSS * ACKs$

  $cwnd = 16 + 160 * 1$
  $cwnd = 16 + 160$
  $cwnd = 176$
  cwnd = 176 MSS$

  congestion window size in Kilobytes:
  $cwnd = (176 MSS )*(MSS size)$
  $cwnd = (176)*(160)$
  $cwnd = (28160)$
  $cwnd = 28160 Kb$

  New congestion window size is 28160 Kb
  The answer is: 28160 Kb",28160.0
16,Assume that in a network the maximum segment size used is 32 KB.In slow start phase the current congestion window size is 30 MSS and sender gets 2 ACK then then what should be value of congestion window (In KB).,"
  Congestion control is a set of techniques used to manage network traffic and prevent congestion. It works by adjusting the rate at which data is sent into the network, based on the level of congestion.

Slow start is a specific congestion control algorithm that is used to gradually increase the rate at which data is sent into the network. It starts by sending a small amount of data and then gradually increases the rate until it reaches a certain threshold. If congestion is detected, the rate is reduced and the process starts again.

  given values:
  MSS = 112 kb
  congestion window = 8 MSS
  number of ACKs sent = 8

  new congestion window size is:
  $cwnd = cwnd + MSS * ACKs$

  $cwnd = 8 + 112 * 8$
  $cwnd = 8 + 896$
  $cwnd = 904$
  cwnd = 904 MSS$

  congestion window size in Kilobytes:
  $cwnd = (904 MSS )*(MSS size)$
  $cwnd = (904)*(112)$
  $cwnd = (101248)$
  $cwnd = 101248 Kb$

  New congestion window size is 101248 Kb
  The answer is: 101248 Kb",101248.0
17,Assume that in a network the maximum segment size used is 32 KB.In slow start phase the current congestion window size is 30 MSS and sender gets 2 ACK then then what should be value of congestion window (In KB).,"
  Congestion control is a set of techniques used in computer networks to prevent the network from becoming overloaded. When a network is congested, packets can be lost or delayed, which can lead to poor performance for applications.

Slow start is a congestion control algorithm that is used to gradually increase the rate at which data is sent over a network. This helps to prevent the network from becoming overloaded and ensures that packets are delivered in a timely manner.

  given values:
  MSS = 96 kb
  congestion window = 30 MSS
  number of ACKs sent = 9

  new congestion window size is:
  $cwnd = cwnd + MSS * ACKs$

  $cwnd = 30 + 96 * 9$
  $cwnd = 30 + 864$
  $cwnd = 894$
  cwnd = 894 MSS$

  congestion window size in Kilobytes:
  $cwnd = (894 MSS )*(MSS size)$
  $cwnd = (894)*(96)$
  $cwnd = (85824)$
  $cwnd = 85824 Kb$

  New congestion window size is 85824 Kb
  The answer is: 85824 Kb",85824.0
18,Assume that in a network the maximum segment size used is 32 KB.In slow start phase the current congestion window size is 30 MSS and sender gets 2 ACK then then what should be value of congestion window (In KB).,"
  Congestion control is a set of techniques used to manage network traffic and prevent congestion. It aims to ensure that the network is operating at an optimal level, without overloading and causing delays or packet loss.

Slow start is a specific congestion control algorithm used in TCP (Transmission Control Protocol). It starts with a small congestion window and gradually increases it over time, allowing the network to adapt to changing conditions and avoid congestion.

  given values:
  MSS = 144 kb
  congestion window = 16 MSS
  number of ACKs sent = 1

  new congestion window size is:
  $cwnd = cwnd + MSS * ACKs$

  $cwnd = 16 + 144 * 1$
  $cwnd = 16 + 144$
  $cwnd = 160$
  cwnd = 160 MSS$

  congestion window size in Kilobytes:
  $cwnd = (160 MSS )*(MSS size)$
  $cwnd = (160)*(144)$
  $cwnd = (23040)$
  $cwnd = 23040 Kb$

  New congestion window size is 23040 Kb
  The answer is: 23040 Kb",23040.0
19,Assume that in a network the maximum segment size used is 32 KB.In slow start phase the current congestion window size is 30 MSS and sender gets 2 ACK then then what should be value of congestion window (In KB).,"
  Congestion control is a set of techniques used to manage network traffic and prevent congestion. It involves monitoring the network for signs of congestion and taking steps to reduce traffic when necessary. Slow start is a congestion control algorithm that starts by sending a small amount of traffic and gradually increases the amount of traffic until it reaches a target rate. This helps to prevent congestion by ensuring that the network does not become overloaded.

  given values:
  MSS = 96 kb
  congestion window = 8 MSS
  number of ACKs sent = 9

  new congestion window size is:
  $cwnd = cwnd + MSS * ACKs$

  $cwnd = 8 + 96 * 9$
  $cwnd = 8 + 864$
  $cwnd = 872$
  cwnd = 872 MSS$

  congestion window size in Kilobytes:
  $cwnd = (872 MSS )*(MSS size)$
  $cwnd = (872)*(96)$
  $cwnd = (83712)$
  $cwnd = 83712 Kb$

  New congestion window size is 83712 Kb
  The answer is: 83712 Kb",83712.0
20,Assume that in a network the maximum segment size used is 32 KB.In slow start phase the current congestion window size is 30 MSS and sender gets 2 ACK then then what should be value of congestion window (In KB).,"
  Congestion control is a set of techniques used in computer networks to prevent or mitigate network congestion. It aims to regulate the flow of data to avoid overloading the network and ensure efficient data transmission.

Slow start is a specific congestion control algorithm used in TCP (Transmission Control Protocol). It starts with a small initial window size and gradually increases it over time, allowing the network to adapt to the available bandwidth and avoid congestion.

  given values:
  MSS = 64 kb
  congestion window = 14 MSS
  number of ACKs sent = 9

  new congestion window size is:
  $cwnd = cwnd + MSS * ACKs$

  $cwnd = 14 + 64 * 9$
  $cwnd = 14 + 576$
  $cwnd = 590$
  cwnd = 590 MSS$

  congestion window size in Kilobytes:
  $cwnd = (590 MSS )*(MSS size)$
  $cwnd = (590)*(64)$
  $cwnd = (37760)$
  $cwnd = 37760 Kb$

  New congestion window size is 37760 Kb
  The answer is: 37760 Kb",37760.0
21,Assume that in a network the maximum segment size used is 32 KB.In slow start phase the current congestion window size is 30 MSS and sender gets 2 ACK then then what should be value of congestion window (In KB).,"
  Congestion control is a mechanism in computer networks that prevents network congestion by regulating the rate at which data is sent into the network. Slow start is a congestion control algorithm that starts by sending a small amount of data into the network and gradually increases the amount of data sent until congestion is detected.

  given values:
  MSS = 40 kb
  congestion window = 4 MSS
  number of ACKs sent = 9

  new congestion window size is:
  $cwnd = cwnd + MSS * ACKs$

  $cwnd = 4 + 40 * 9$
  $cwnd = 4 + 360$
  $cwnd = 364$
  cwnd = 364 MSS$

  congestion window size in Kilobytes:
  $cwnd = (364 MSS )*(MSS size)$
  $cwnd = (364)*(40)$
  $cwnd = (14560)$
  $cwnd = 14560 Kb$

  New congestion window size is 14560 Kb
  The answer is: 14560 Kb",14560.0
22,Assume that in a network the maximum segment size used is 32 KB.In slow start phase the current congestion window size is 30 MSS and sender gets 2 ACK then then what should be value of congestion window (In KB).,"
  Congestion control is a set of techniques used in computer networks to prevent the network from becoming overloaded. When a network is congested, packets can be lost or delayed, which can lead to poor performance for applications. Slow start is a congestion control algorithm that is used to gradually increase the rate at which data is sent over a network. This helps to prevent the network from becoming overloaded and ensures that packets are delivered in a timely manner.

  given values:
  MSS = 32 kb
  congestion window = 2 MSS
  number of ACKs sent = 4

  new congestion window size is:
  $cwnd = cwnd + MSS * ACKs$

  $cwnd = 2 + 32 * 4$
  $cwnd = 2 + 128$
  $cwnd = 130$
  cwnd = 130 MSS$

  congestion window size in Kilobytes:
  $cwnd = (130 MSS )*(MSS size)$
  $cwnd = (130)*(32)$
  $cwnd = (4160)$
  $cwnd = 4160 Kb$

  New congestion window size is 4160 Kb
  The answer is: 4160 Kb",4160.0
23,Assume that in a network the maximum segment size used is 32 KB.In slow start phase the current congestion window size is 30 MSS and sender gets 2 ACK then then what should be value of congestion window (In KB).,"
  Congestion control is a set of techniques used to manage network traffic and prevent congestion. It works by adjusting the rate at which data is sent into the network, based on the level of congestion detected.

Slow start is a specific congestion control algorithm that is used to gradually increase the rate at which data is sent into the network. It starts by sending a small amount of data and then gradually increases the rate as long as no congestion is detected. If congestion is detected, the rate is decreased.

  given values:
  MSS = 32 kb
  congestion window = 26 MSS
  number of ACKs sent = 2

  new congestion window size is:
  $cwnd = cwnd + MSS * ACKs$

  $cwnd = 26 + 32 * 2$
  $cwnd = 26 + 64$
  $cwnd = 90$
  cwnd = 90 MSS$

  congestion window size in Kilobytes:
  $cwnd = (90 MSS )*(MSS size)$
  $cwnd = (90)*(32)$
  $cwnd = (2880)$
  $cwnd = 2880 Kb$

  New congestion window size is 2880 Kb
  The answer is: 2880 Kb",2880.0
24,Assume that in a network the maximum segment size used is 32 KB.In slow start phase the current congestion window size is 30 MSS and sender gets 2 ACK then then what should be value of congestion window (In KB).,"
  Congestion control is a set of techniques used in computer networks to prevent the network from becoming overloaded. Slow start is a specific congestion control algorithm that is used in the TCP protocol. When a TCP connection is established, the sender starts by sending a small number of packets. The number of packets that are sent is gradually increased until the sender receives an acknowledgement from the receiver. If the sender does not receive an acknowledgement, it assumes that the network is congested and it reduces the number of packets that it sends.

  given values:
  MSS = 96 kb
  congestion window = 8 MSS
  number of ACKs sent = 3

  new congestion window size is:
  $cwnd = cwnd + MSS * ACKs$

  $cwnd = 8 + 96 * 3$
  $cwnd = 8 + 288$
  $cwnd = 296$
  cwnd = 296 MSS$

  congestion window size in Kilobytes:
  $cwnd = (296 MSS )*(MSS size)$
  $cwnd = (296)*(96)$
  $cwnd = (28416)$
  $cwnd = 28416 Kb$

  New congestion window size is 28416 Kb
  The answer is: 28416 Kb",28416.0
25,Assume that in a network the maximum segment size used is 32 KB.In slow start phase the current congestion window size is 30 MSS and sender gets 2 ACK then then what should be value of congestion window (In KB).,"
  Congestion control is a set of techniques used to prevent network congestion by regulating the rate at which data is sent over a network. Slow start is a specific congestion control algorithm that is used to gradually increase the rate at which data is sent after a period of congestion. Slow start helps to prevent congestion by ensuring that the rate at which data is sent does not exceed the capacity of the network.

  given values:
  MSS = 112 kb
  congestion window = 12 MSS
  number of ACKs sent = 2

  new congestion window size is:
  $cwnd = cwnd + MSS * ACKs$

  $cwnd = 12 + 112 * 2$
  $cwnd = 12 + 224$
  $cwnd = 236$
  cwnd = 236 MSS$

  congestion window size in Kilobytes:
  $cwnd = (236 MSS )*(MSS size)$
  $cwnd = (236)*(112)$
  $cwnd = (26432)$
  $cwnd = 26432 Kb$

  New congestion window size is 26432 Kb
  The answer is: 26432 Kb",26432.0
26,Assume that in a network the maximum segment size used is 32 KB.In slow start phase the current congestion window size is 30 MSS and sender gets 2 ACK then then what should be value of congestion window (In KB).,"
  Congestion control is a set of techniques used in computer networks to prevent network congestion. It works by adjusting the rate at which data is sent into the network, based on the amount of congestion that is detected.

Slow start is a specific congestion control algorithm that is used in TCP. It starts by sending a small amount of data into the network, and then gradually increases the amount of data that is sent, until it reaches a certain threshold. If the network becomes congested, the slow start algorithm will back off and reduce the amount of data that is sent.

  given values:
  MSS = 24 kb
  congestion window = 18 MSS
  number of ACKs sent = 8

  new congestion window size is:
  $cwnd = cwnd + MSS * ACKs$

  $cwnd = 18 + 24 * 8$
  $cwnd = 18 + 192$
  $cwnd = 210$
  cwnd = 210 MSS$

  congestion window size in Kilobytes:
  $cwnd = (210 MSS )*(MSS size)$
  $cwnd = (210)*(24)$
  $cwnd = (5040)$
  $cwnd = 5040 Kb$

  New congestion window size is 5040 Kb
  The answer is: 5040 Kb",5040.0
27,Assume that in a network the maximum segment size used is 32 KB.In slow start phase the current congestion window size is 30 MSS and sender gets 2 ACK then then what should be value of congestion window (In KB).,"
  Congestion control is a mechanism used in computer networks to prevent network congestion by adjusting the rate at which data is sent. Slow start is a congestion control algorithm that starts by sending data at a low rate and gradually increases the rate until congestion is detected. This helps to prevent the network from becoming overloaded and causing congestion.

  given values:
  MSS = 128 kb
  congestion window = 10 MSS
  number of ACKs sent = 5

  new congestion window size is:
  $cwnd = cwnd + MSS * ACKs$

  $cwnd = 10 + 128 * 5$
  $cwnd = 10 + 640$
  $cwnd = 650$
  cwnd = 650 MSS$

  congestion window size in Kilobytes:
  $cwnd = (650 MSS )*(MSS size)$
  $cwnd = (650)*(128)$
  $cwnd = (83200)$
  $cwnd = 83200 Kb$

  New congestion window size is 83200 Kb
  The answer is: 83200 Kb",83200.0
28,Assume that in a network the maximum segment size used is 32 KB.In slow start phase the current congestion window size is 30 MSS and sender gets 2 ACK then then what should be value of congestion window (In KB).,"
  Congestion control is a set of techniques used to manage network traffic and prevent congestion. It aims to ensure that the network is used efficiently and fairly, and that data is delivered without excessive delay or loss.

Slow start is a congestion control algorithm that is used to gradually increase the rate at which data is sent over a network. It starts by sending a small amount of data and then gradually increases the amount of data sent until the network becomes congested. Once congestion is detected, the algorithm reduces the rate at which data is sent.

  given values:
  MSS = 24 kb
  congestion window = 20 MSS
  number of ACKs sent = 7

  new congestion window size is:
  $cwnd = cwnd + MSS * ACKs$

  $cwnd = 20 + 24 * 7$
  $cwnd = 20 + 168$
  $cwnd = 188$
  cwnd = 188 MSS$

  congestion window size in Kilobytes:
  $cwnd = (188 MSS )*(MSS size)$
  $cwnd = (188)*(24)$
  $cwnd = (4512)$
  $cwnd = 4512 Kb$

  New congestion window size is 4512 Kb
  The answer is: 4512 Kb",4512.0
29,Assume that in a network the maximum segment size used is 32 KB.In slow start phase the current congestion window size is 30 MSS and sender gets 2 ACK then then what should be value of congestion window (In KB).,"
  Congestion control is a set of techniques used in computer networks to prevent network congestion. It works by adjusting the rate at which data is sent into the network, based on the amount of congestion that is detected.

Slow start is a congestion control algorithm that is used in TCP. It starts by sending a small amount of data into the network, and then gradually increases the amount of data that is sent, until the network becomes congested. When congestion is detected, the algorithm reduces the amount of data that is sent, and then starts the process over again.

  given values:
  MSS = 72 kb
  congestion window = 8 MSS
  number of ACKs sent = 2

  new congestion window size is:
  $cwnd = cwnd + MSS * ACKs$

  $cwnd = 8 + 72 * 2$
  $cwnd = 8 + 144$
  $cwnd = 152$
  cwnd = 152 MSS$

  congestion window size in Kilobytes:
  $cwnd = (152 MSS )*(MSS size)$
  $cwnd = (152)*(72)$
  $cwnd = (10944)$
  $cwnd = 10944 Kb$

  New congestion window size is 10944 Kb
  The answer is: 10944 Kb",10944.0
30,Assume that in a network the maximum segment size used is 32 KB.In slow start phase the current congestion window size is 30 MSS and sender gets 2 ACK then then what should be value of congestion window (In KB).,"
  Congestion control is a set of techniques used to manage network traffic and prevent congestion. It involves adjusting the rate at which data is sent and received to avoid overloading the network.

Slow start is a congestion control algorithm that starts by sending data at a low rate and gradually increases the rate until congestion is detected. This helps to prevent the network from becoming overloaded and ensures that data is transmitted efficiently.

  given values:
  MSS = 48 kb
  congestion window = 30 MSS
  number of ACKs sent = 1

  new congestion window size is:
  $cwnd = cwnd + MSS * ACKs$

  $cwnd = 30 + 48 * 1$
  $cwnd = 30 + 48$
  $cwnd = 78$
  cwnd = 78 MSS$

  congestion window size in Kilobytes:
  $cwnd = (78 MSS )*(MSS size)$
  $cwnd = (78)*(48)$
  $cwnd = (3744)$
  $cwnd = 3744 Kb$

  New congestion window size is 3744 Kb
  The answer is: 3744 Kb",3744.0
31,Assume that in a network the maximum segment size used is 32 KB.In slow start phase the current congestion window size is 30 MSS and sender gets 2 ACK then then what should be value of congestion window (In KB).,"
  Congestion control is a set of techniques used in computer networks to prevent network congestion. It works by adjusting the rate at which data is sent into the network, based on the level of congestion.

Slow start is a specific congestion control algorithm that is used in TCP. It starts by sending a small amount of data into the network, and then gradually increases the amount of data sent until it reaches the maximum allowed rate. This helps to prevent the network from becoming congested.

  given values:
  MSS = 112 kb
  congestion window = 18 MSS
  number of ACKs sent = 9

  new congestion window size is:
  $cwnd = cwnd + MSS * ACKs$

  $cwnd = 18 + 112 * 9$
  $cwnd = 18 + 1008$
  $cwnd = 1026$
  cwnd = 1026 MSS$

  congestion window size in Kilobytes:
  $cwnd = (1026 MSS )*(MSS size)$
  $cwnd = (1026)*(112)$
  $cwnd = (114912)$
  $cwnd = 114912 Kb$

  New congestion window size is 114912 Kb
  The answer is: 114912 Kb",114912.0
32,Assume that in a network the maximum segment size used is 32 KB.In slow start phase the current congestion window size is 30 MSS and sender gets 2 ACK then then what should be value of congestion window (In KB).,"
  Congestion control is a set of techniques used to prevent network congestion by controlling the rate at which data is sent over a network. Slow start is a specific congestion control algorithm that starts by sending a small amount of data and gradually increases the amount of data sent until congestion is detected.

  given values:
  MSS = 48 kb
  congestion window = 16 MSS
  number of ACKs sent = 9

  new congestion window size is:
  $cwnd = cwnd + MSS * ACKs$

  $cwnd = 16 + 48 * 9$
  $cwnd = 16 + 432$
  $cwnd = 448$
  cwnd = 448 MSS$

  congestion window size in Kilobytes:
  $cwnd = (448 MSS )*(MSS size)$
  $cwnd = (448)*(48)$
  $cwnd = (21504)$
  $cwnd = 21504 Kb$

  New congestion window size is 21504 Kb
  The answer is: 21504 Kb",21504.0
33,Assume that in a network the maximum segment size used is 32 KB.In slow start phase the current congestion window size is 30 MSS and sender gets 2 ACK then then what should be value of congestion window (In KB).,"
  Congestion control is a set of techniques used in computer networks to prevent network congestion. It works by adjusting the rate at which data is sent into the network, based on the level of congestion.

Slow start is a specific congestion control algorithm that is used in TCP. It starts by sending a small amount of data into the network, and then gradually increases the amount of data sent until it reaches a certain threshold. If the network becomes congested, the algorithm will slow down the rate at which data is sent.

  given values:
  MSS = 48 kb
  congestion window = 26 MSS
  number of ACKs sent = 9

  new congestion window size is:
  $cwnd = cwnd + MSS * ACKs$

  $cwnd = 26 + 48 * 9$
  $cwnd = 26 + 432$
  $cwnd = 458$
  cwnd = 458 MSS$

  congestion window size in Kilobytes:
  $cwnd = (458 MSS )*(MSS size)$
  $cwnd = (458)*(48)$
  $cwnd = (21984)$
  $cwnd = 21984 Kb$

  New congestion window size is 21984 Kb
  The answer is: 21984 Kb",21984.0
34,Assume that in a network the maximum segment size used is 32 KB.In slow start phase the current congestion window size is 30 MSS and sender gets 2 ACK then then what should be value of congestion window (In KB).,"
  Congestion control is a mechanism that prevents network congestion by adjusting the rate at which data is sent. Slow start is a congestion control algorithm that starts by sending data at a low rate and gradually increases the rate until congestion is detected. This helps to avoid overloading the network and causing congestion.

  given values:
  MSS = 64 kb
  congestion window = 8 MSS
  number of ACKs sent = 1

  new congestion window size is:
  $cwnd = cwnd + MSS * ACKs$

  $cwnd = 8 + 64 * 1$
  $cwnd = 8 + 64$
  $cwnd = 72$
  cwnd = 72 MSS$

  congestion window size in Kilobytes:
  $cwnd = (72 MSS )*(MSS size)$
  $cwnd = (72)*(64)$
  $cwnd = (4608)$
  $cwnd = 4608 Kb$

  New congestion window size is 4608 Kb
  The answer is: 4608 Kb",4608.0
35,Assume that in a network the maximum segment size used is 32 KB.In slow start phase the current congestion window size is 30 MSS and sender gets 2 ACK then then what should be value of congestion window (In KB).,"
  Congestion control is a set of techniques used to manage network traffic and prevent congestion. It aims to optimize network performance by adjusting the rate at which data is sent and received.

Slow start is a specific congestion control algorithm that starts by sending a small amount of data and gradually increases the rate until congestion is detected. This helps to prevent the network from becoming overwhelmed and ensures that data is transmitted efficiently.

  given values:
  MSS = 88 kb
  congestion window = 6 MSS
  number of ACKs sent = 7

  new congestion window size is:
  $cwnd = cwnd + MSS * ACKs$

  $cwnd = 6 + 88 * 7$
  $cwnd = 6 + 616$
  $cwnd = 622$
  cwnd = 622 MSS$

  congestion window size in Kilobytes:
  $cwnd = (622 MSS )*(MSS size)$
  $cwnd = (622)*(88)$
  $cwnd = (54736)$
  $cwnd = 54736 Kb$

  New congestion window size is 54736 Kb
  The answer is: 54736 Kb",54736.0
